,G1,S,G2
0,0.4575235,0.11101555,0.43146098
1,0.57418907,0.20231797,0.22349301
2,0.33123854,0.57975096,0.08901053
3,0.11578507,0.4515034,0.43271145
4,0.10478355,0.44473904,0.4504774
5,0.50786525,0.3075539,0.18458089
6,0.51198584,0.23207301,0.25594118
7,0.13278209,0.40994996,0.457268
8,0.32769907,0.30733323,0.36496773
9,0.35255063,0.34358388,0.3038655
10,0.3849438,0.224641,0.39041525
11,0.44025156,0.14486921,0.41487923
12,0.27172875,0.6493418,0.0789294
13,0.3371507,0.29081926,0.37203005
14,0.21192473,0.6750733,0.11300189
15,0.39064807,0.17720447,0.4321474
16,0.38324308,0.2037494,0.41300753
17,0.20164748,0.70534647,0.0930061
18,0.19944675,0.43722162,0.36333165
19,0.45174205,0.4065145,0.14174345
20,0.40489104,0.3829488,0.21216017
21,0.48896185,0.115761146,0.39527702
22,0.14303201,0.471286,0.38568202
23,0.49389192,0.1139898,0.39211833
24,0.36864066,0.44053438,0.19082503
25,0.11481695,0.52183104,0.363352
26,0.48697168,0.16905756,0.34397078
27,0.49714717,0.31620824,0.18664463
28,0.42988005,0.11971056,0.45040938
29,0.22115202,0.42730534,0.35154262
30,0.59909534,0.19166857,0.20923609
31,0.5208863,0.14976056,0.32935318
32,0.5658156,0.16506894,0.26911548
33,0.29772517,0.3254271,0.3768478
34,0.11264192,0.43245414,0.45490396
35,0.5985625,0.22610039,0.17533717
36,0.40987659,0.39231265,0.19781078
37,0.5176303,0.3259474,0.15642232
38,0.17273337,0.7245955,0.10267113
39,0.19198649,0.6890652,0.11894836
40,0.37706736,0.5264515,0.09648113
41,0.4624236,0.20182443,0.335752
42,0.1611445,0.362485,0.47637048
43,0.11288223,0.4100246,0.47709322
44,0.15671827,0.37889662,0.46438512
45,0.51986134,0.19346593,0.28667274
46,0.109773844,0.613354,0.27687213
47,0.38374883,0.23868501,0.37756616
48,0.5392232,0.30100158,0.1597752
49,0.4944982,0.36597446,0.13952725
50,0.39662066,0.173022,0.43035734
51,0.4333522,0.12164137,0.4450065
52,0.53941953,0.2797592,0.1808213
53,0.6038392,0.20031661,0.19584414
54,0.10746258,0.4380508,0.45448658
55,0.57217807,0.20875157,0.21907032
56,0.42907858,0.22427802,0.34664342
57,0.42907858,0.22427802,0.34664342
58,0.38911313,0.12678659,0.48410028
59,0.16961907,0.44823453,0.38214642
60,0.47230047,0.38917688,0.13852267
61,0.10988639,0.5227321,0.36738148
62,0.56442195,0.25006878,0.18550925
63,0.26433036,0.28105393,0.45461574
64,0.1304687,0.38712856,0.4824027
65,0.19080928,0.41609126,0.3930994
66,0.25382236,0.28852776,0.4576499
67,0.4001078,0.19265994,0.40723225
68,0.25655174,0.3112409,0.4322074
69,0.4442657,0.21716914,0.33856514
70,0.13767655,0.47016865,0.39215472
71,0.36142185,0.5245133,0.11406485
72,0.14011419,0.37297454,0.48691124
73,0.12690033,0.38273066,0.49036893
74,0.29423976,0.2479444,0.4578159
75,0.26671094,0.26384422,0.4694448
76,0.31947935,0.5284212,0.15209945
77,0.46509326,0.30473408,0.23017271
78,0.4808753,0.13332734,0.38579744
79,0.24935435,0.34537986,0.40526584
80,0.2136081,0.35911795,0.4272739
81,0.27100387,0.2886118,0.44038433
82,0.29856768,0.22704269,0.4743896
83,0.28556854,0.5209673,0.19346416
84,0.40405127,0.2452158,0.3507329
85,0.25632742,0.33030978,0.4133628
86,0.57178414,0.21913499,0.20908085
87,0.11808243,0.4063473,0.47557023
88,0.5977211,0.14512357,0.2571554
89,0.4323803,0.27353084,0.29408893
90,0.42665026,0.20298535,0.3703644
91,0.23043042,0.32911748,0.44045204
92,0.455583,0.16302697,0.38139004
93,0.10985077,0.6015551,0.28859413
94,0.52690417,0.2836137,0.1894821
95,0.45999303,0.42089114,0.11911588
96,0.57688946,0.1483762,0.2747344
97,0.47303244,0.15420498,0.37276262
98,0.4759401,0.285181,0.23887883
99,0.5125329,0.118620574,0.36884657
100,0.3955728,0.15654309,0.44788402
101,0.5025932,0.3469807,0.15042605
102,0.12934992,0.4745178,0.3961323
103,0.43217516,0.14763999,0.42018488
104,0.38911313,0.12678659,0.48410028
105,0.610191,0.18464634,0.20516263
106,0.25857028,0.27279142,0.4686383
107,0.20022692,0.33502832,0.46474478
108,0.11519559,0.4147432,0.47006115
109,0.51842946,0.12393244,0.35763815
110,0.51387143,0.1262567,0.35987186
111,0.3682726,0.2557802,0.37594715
112,0.41297528,0.15636666,0.430658
113,0.48676297,0.18580379,0.32743326
114,0.41419184,0.4148254,0.17098276
115,0.58278245,0.19719759,0.22001994
116,0.39733145,0.3666383,0.23603022
117,0.41423252,0.14814243,0.43762505
118,0.114746414,0.6207971,0.26445648
119,0.487601,0.283084,0.22931504
120,0.14446017,0.3606511,0.4948887
121,0.50985515,0.12067165,0.3694732
122,0.4782622,0.12655179,0.39518604
123,0.4686351,0.1514361,0.37992886
124,0.39923185,0.33339515,0.26737294
125,0.36918116,0.30893782,0.321881
126,0.1149355,0.57113886,0.3139256
127,0.11885164,0.45159996,0.42954835
128,0.6031979,0.1659628,0.23083927
129,0.13666397,0.758395,0.10494103
130,0.59065753,0.23895791,0.17038457
131,0.16236724,0.33877155,0.49886116
132,0.36469817,0.47088853,0.1644133
133,0.20512271,0.34344926,0.45142803
134,0.33847362,0.31741613,0.3441103
135,0.38558814,0.2674812,0.3469306
136,0.32575995,0.33363837,0.3406017
137,0.24520065,0.30456382,0.45023558
138,0.4160045,0.3814801,0.20251542
139,0.5760458,0.19630764,0.22764654
140,0.18905255,0.37387025,0.43707713
141,0.24137858,0.39603105,0.36259034
142,0.39492,0.19529726,0.4097827
143,0.3147434,0.28896728,0.3962893
144,0.4424684,0.32662335,0.23090827
145,0.6087456,0.20951611,0.18173833
146,0.2786423,0.5597282,0.16162951
147,0.17028812,0.34335718,0.4863547
148,0.5438932,0.2267771,0.22932972
149,0.45084763,0.19217797,0.35697436
150,0.56216174,0.27759513,0.16024305
151,0.52512884,0.3154671,0.15940407
152,0.107831046,0.5312546,0.36091438
153,0.52886873,0.2741357,0.19699556
154,0.26574224,0.3944602,0.33979753
155,0.15671827,0.37889662,0.46438512
156,0.1731794,0.5076861,0.31913453
157,0.5719696,0.2594295,0.16860087
158,0.37239662,0.33003974,0.29756367
159,0.52657986,0.160434,0.3129861
160,0.45874533,0.15440752,0.38684714
161,0.3660977,0.37197465,0.26192763
162,0.438873,0.16911112,0.39201584
163,0.5783975,0.1539473,0.26765525
164,0.17941247,0.7294542,0.09113335
165,0.49421135,0.3802085,0.12558013
166,0.58596635,0.24909762,0.16493602
167,0.14982675,0.75046194,0.0997113
168,0.4448161,0.3731642,0.18201965
169,0.23334406,0.41366428,0.3529916
170,0.58379555,0.25544804,0.1607564
171,0.5221053,0.28493717,0.1929576
172,0.21512793,0.50704306,0.27782902
173,0.14737476,0.36923844,0.48338678
174,0.43669283,0.14245524,0.42085192
175,0.39305994,0.3287374,0.2782026
176,0.5808956,0.11665105,0.3024533
177,0.4233621,0.14414568,0.4324922
178,0.27308524,0.26629433,0.46062046
179,0.19560133,0.34960735,0.45479134
180,0.45174205,0.4065145,0.14174345
181,0.37745345,0.15702274,0.4655238
182,0.567088,0.115056396,0.31785566
183,0.113062434,0.4800161,0.40692142
184,0.2848574,0.27073973,0.4444028
185,0.43522534,0.33432218,0.23045246
186,0.5947478,0.1623651,0.2428871
187,0.5741997,0.114981264,0.31081906
188,0.17273337,0.7245955,0.10267113
189,0.5104157,0.31105945,0.17852482
190,0.3046766,0.38369954,0.3116238
191,0.26764324,0.32181552,0.41054124
192,0.4422966,0.22839381,0.32930955
193,0.29764372,0.3120009,0.3903554
194,0.51151407,0.3442384,0.14424756
195,0.37620416,0.19742535,0.42637053
196,0.39585492,0.48513696,0.119008146
197,0.106014855,0.41975537,0.47422984
198,0.33997586,0.5496523,0.11037188
199,0.45671389,0.1970611,0.34622502
200,0.13682608,0.5399596,0.32321432
201,0.26204073,0.6471502,0.090809055
202,0.40130758,0.15010911,0.44858333
203,0.549658,0.15898533,0.29135668
204,0.521878,0.27582327,0.20229866
205,0.42172292,0.18289426,0.39538285
206,0.15891317,0.5011686,0.33991823
207,0.60127217,0.21393679,0.18479103
208,0.5891248,0.20690776,0.20396742
209,0.14494157,0.35022488,0.5048335
210,0.17699842,0.46741557,0.355586
211,0.122552395,0.4846911,0.39275652
212,0.59065753,0.23895791,0.17038457
213,0.5893554,0.19483,0.21581455
214,0.39818227,0.12395907,0.4778586
215,0.523039,0.11157282,0.36538818
216,0.59265107,0.1294472,0.2779017
217,0.5591948,0.14492325,0.29588193
218,0.18924327,0.3895059,0.42125085
219,0.32928866,0.35195675,0.31875452
220,0.410027,0.2770183,0.31295475
221,0.15469137,0.46580678,0.3795019
222,0.47793669,0.15738952,0.36467382
223,0.18993649,0.45271495,0.35734853
224,0.42533696,0.12710817,0.4475549
225,0.520113,0.302976,0.17691103
226,0.14606437,0.36679012,0.48714548
227,0.40285096,0.16505103,0.43209803
228,0.37484357,0.31392506,0.31123132
229,0.5316683,0.32017308,0.14815858
230,0.5448956,0.25273505,0.20236933
231,0.61162025,0.1593933,0.2289864
232,0.112387,0.53492415,0.35268885
233,0.11264296,0.47435018,0.41300684
234,0.4335094,0.4493506,0.117140055
235,0.2521542,0.3109885,0.43685728
236,0.36534014,0.33557174,0.29908818
237,0.5327722,0.30182698,0.16540083
238,0.36003986,0.51817095,0.12178917
239,0.5540528,0.25177082,0.19417633
240,0.25418386,0.37782648,0.36798963
241,0.48348302,0.3359418,0.18057518
242,0.49428922,0.31229663,0.1934142
243,0.43196905,0.2070915,0.36093947
244,0.32354453,0.2956454,0.3808101
245,0.12878563,0.37114084,0.50007355
246,0.47390482,0.21163219,0.31446296
247,0.29593313,0.6204272,0.08363967
248,0.57209104,0.17935944,0.24854954
249,0.4400491,0.12637329,0.43357763
250,0.3627815,0.4329978,0.20422065
251,0.3489249,0.38268372,0.26839137
