,G1,S,G2
0,0.12548608,0.4822418,0.39227214
1,0.32166776,0.31110257,0.3672297
2,0.5727833,0.22521488,0.2020018
3,0.26946428,0.30509928,0.4254364
4,0.479303,0.13800646,0.3826906
5,0.3574791,0.3777235,0.26479742
6,0.42382342,0.363316,0.21286057
7,0.44048902,0.34892336,0.21058767
8,0.37957516,0.29404613,0.3263787
9,0.1522072,0.41123512,0.43655768
10,0.32351297,0.33859167,0.33789533
11,0.1853162,0.36676946,0.44791436
12,0.5209163,0.27970618,0.19937754
13,0.36932322,0.35433778,0.27633893
14,0.30646068,0.30502957,0.38850972
15,0.17122415,0.4533942,0.37538168
16,0.48435286,0.1379462,0.37770087
17,0.57360727,0.2473472,0.17904547
18,0.15060955,0.3810458,0.46834463
19,0.28179958,0.31554386,0.40265653
20,0.31163675,0.34175554,0.3466077
21,0.4034589,0.46843028,0.12811083
22,0.42959818,0.22635789,0.34404397
23,0.39187992,0.3373893,0.27073085
24,0.36792508,0.32070306,0.3113719
25,0.44647962,0.2319876,0.3215328
26,0.33766264,0.28656012,0.37577718
27,0.31498572,0.27439487,0.41061932
28,0.25847262,0.31709465,0.42443275
29,0.5762352,0.18751636,0.23624852
30,0.57725865,0.2152264,0.20751491
31,0.5092603,0.33701178,0.1537279
32,0.33451626,0.21807009,0.44741365
33,0.5898244,0.18364735,0.22652827
34,0.58015454,0.22088745,0.19895804
35,0.1472119,0.551942,0.30084613
36,0.35118097,0.44159564,0.2072234
37,0.36857903,0.24794443,0.3834765
38,0.4377879,0.40186107,0.16035101
39,0.32830802,0.2990792,0.3726127
40,0.13363396,0.4807991,0.38556698
41,0.3134501,0.23840529,0.44814464
42,0.4033321,0.37416098,0.22250691
43,0.5548721,0.178832,0.26629585
44,0.3842193,0.31411248,0.3016682
45,0.44182175,0.28264064,0.27553767
46,0.53158695,0.263342,0.20507102
47,0.4511592,0.17764433,0.37119648
48,0.5421246,0.25180873,0.20606665
49,0.44980237,0.14624438,0.40395328
50,0.40464497,0.25965458,0.33570042
51,0.3771272,0.48362255,0.13925028
52,0.3686624,0.2816577,0.34967992
53,0.29785582,0.38049996,0.3216442
54,0.5821643,0.14234513,0.27549052
55,0.4077265,0.39370134,0.19857217
56,0.40994206,0.14664385,0.4434141
57,0.5727833,0.22521488,0.2020018
58,0.3296082,0.37733722,0.2930546
59,0.5669706,0.23590924,0.1971202
60,0.3921675,0.14952943,0.45830312
61,0.19690937,0.57889014,0.22420049
62,0.31382817,0.25451198,0.43165988
63,0.45563304,0.27204868,0.2723183
64,0.38276356,0.3232094,0.29402697
65,0.14684911,0.4356998,0.4174511
66,0.14576566,0.3859287,0.4683056
67,0.14152373,0.39517233,0.46330395
68,0.38286024,0.4603219,0.15681785
69,0.29177493,0.27567017,0.4325549
70,0.55728763,0.16132478,0.28138757
71,0.6016555,0.15496804,0.24337646
72,0.3174456,0.32162932,0.36092514
73,0.450299,0.23727533,0.3124257
74,0.23848528,0.3331323,0.4283824
75,0.35435233,0.5042257,0.14142203
76,0.5331283,0.3038843,0.16298737
77,0.45881352,0.35266256,0.18852387
78,0.5281038,0.31775442,0.15414178
79,0.47908866,0.15036085,0.37055045
80,0.15609725,0.36818147,0.47572127
81,0.33602446,0.51197374,0.15200183
82,0.5063972,0.15139891,0.34220392
83,0.33952203,0.50268406,0.15779391
84,0.22804165,0.54588646,0.2260719
85,0.5508178,0.2888045,0.16037776
86,0.12018698,0.6532272,0.2265858
87,0.41929927,0.30786815,0.27283254
88,0.43531695,0.18552259,0.3791605
89,0.38567704,0.2895905,0.32473254
90,0.20085749,0.42754334,0.3715992
91,0.1435102,0.38705087,0.46943897
92,0.4433438,0.3812248,0.1754314
93,0.43598253,0.28295058,0.2810669
94,0.4128693,0.4240765,0.16305418
95,0.53210574,0.24868493,0.21920933
96,0.29381442,0.34075937,0.3654262
97,0.37657142,0.33103302,0.29239556
98,0.33604357,0.28595173,0.37800464
99,0.36497688,0.34543806,0.28958505
100,0.49057713,0.36069164,0.14873117
101,0.4489121,0.17042898,0.3806589
102,0.5287124,0.1874926,0.28379503
103,0.4655877,0.17177862,0.36263365
104,0.2992088,0.3018553,0.39893594
105,0.44877028,0.38560748,0.16562226
106,0.47256163,0.29545105,0.23198734
107,0.38088048,0.34047377,0.2786458
108,0.25795233,0.41366392,0.32838374
109,0.51387525,0.20908323,0.27704147
110,0.16147095,0.39181826,0.4467108
111,0.45101973,0.3650307,0.1839496
112,0.19657752,0.37238693,0.43103555
113,0.2186939,0.3378395,0.44346663
114,0.6010232,0.149222,0.2497548
115,0.19851674,0.39072314,0.41076016
116,0.3604592,0.3399714,0.2995694
117,0.5131314,0.29251942,0.1943492
118,0.38798463,0.1881402,0.42387518
119,0.31606913,0.33902162,0.34490928
120,0.18713029,0.42741883,0.3854509
121,0.5223124,0.19238588,0.2853017
122,0.47648418,0.25351477,0.27000102
123,0.27268764,0.5850432,0.14226915
124,0.1810869,0.44389036,0.3750228
125,0.1595268,0.51161546,0.32885778
126,0.45207748,0.3157471,0.23217535
127,0.44812325,0.13763578,0.41424102
128,0.5020842,0.3231983,0.17471752
129,0.35613117,0.5013609,0.14250793
130,0.45652756,0.19017489,0.35329756
131,0.55444723,0.28319645,0.16235627
132,0.28601974,0.31777114,0.39620918
133,0.12962766,0.4156446,0.45472777
134,0.13060145,0.4668464,0.40255222
135,0.1627429,0.40478322,0.43247396
136,0.16605237,0.50600696,0.3279407
137,0.15937445,0.6689987,0.17162684
138,0.34922966,0.3678994,0.28287098
139,0.40896133,0.40851012,0.18252861
140,0.59929025,0.188419,0.21229078
141,0.3830731,0.16729744,0.4496295
142,0.18740347,0.40025532,0.41234118
143,0.40923274,0.2449518,0.3458155
144,0.35687253,0.49241474,0.15071271
145,0.57360727,0.2473472,0.17904547
146,0.35823694,0.36440694,0.27735612
147,0.46734154,0.15121025,0.38144818
148,0.4327803,0.23113626,0.33608344
149,0.2835017,0.5764028,0.1400955
150,0.42559713,0.3754394,0.19896343
151,0.14659199,0.3978361,0.45557186
152,0.32720682,0.35879418,0.31399903
153,0.26073462,0.30636543,0.43289992
