,G1,S,G2
0,0.25848475,0.27343258,0.46808273
1,0.46001858,0.21607631,0.32390502
2,0.11586351,0.42130318,0.4628333
3,0.51349396,0.28613418,0.20037185
4,0.49569014,0.30676123,0.19754857
5,0.5349272,0.13978939,0.32528347
6,0.25685626,0.30024222,0.44290143
7,0.50552773,0.1903533,0.30411896
8,0.17818552,0.33776605,0.48404834
9,0.45529833,0.12695281,0.4177489
10,0.2587631,0.41093263,0.33030424
11,0.31065032,0.29652345,0.39282623
12,0.5283626,0.18335962,0.28827775
13,0.49798056,0.1356132,0.36640626
14,0.23763448,0.6445308,0.117834724
15,0.17535628,0.42824286,0.39640093
16,0.4362167,0.24522544,0.31855783
17,0.38178286,0.18977891,0.42843822
18,0.5530429,0.15154369,0.2954134
19,0.4321666,0.16969219,0.39814115
20,0.42780083,0.36242977,0.20976937
21,0.2345628,0.4064426,0.35899463
22,0.36396825,0.35503232,0.28099945
23,0.4568036,0.16402076,0.37917557
24,0.47425655,0.17099491,0.3547485
25,0.4634377,0.35697767,0.17958467
26,0.102620676,0.6026342,0.29474515
27,0.40789673,0.35286522,0.23923808
28,0.27252576,0.28568912,0.44178516
29,0.3700159,0.28430754,0.3456766
30,0.47187597,0.3299741,0.19814995
31,0.48405588,0.18834053,0.3276036
32,0.24756117,0.37259197,0.37984687
33,0.50481194,0.218412,0.27677613
34,0.48933926,0.17464232,0.33601838
35,0.29668498,0.5754193,0.12789568
36,0.19963868,0.38997325,0.4103881
37,0.41023657,0.17792231,0.41184112
38,0.37956384,0.3687058,0.25173035
39,0.5153454,0.20202337,0.28263128
40,0.30865717,0.3937403,0.2976025
41,0.325704,0.3096865,0.36460948
42,0.25404674,0.340139,0.4058143
43,0.50717324,0.2940218,0.19880502
44,0.30486014,0.27523983,0.41990003
45,0.32787946,0.53308153,0.13903905
46,0.29168075,0.47104952,0.2372697
47,0.52396005,0.22700793,0.24903202
48,0.44720963,0.2476866,0.30510378
49,0.17255478,0.3449917,0.48245355
50,0.4705669,0.3154267,0.21400633
51,0.11493521,0.45045024,0.43461457
52,0.5110059,0.14020042,0.34879377
53,0.40142953,0.11913937,0.47943106
54,0.5518121,0.17305633,0.27513152
55,0.479909,0.2639479,0.25614312
56,0.37318808,0.44266164,0.18415022
57,0.10757407,0.65703326,0.23539267
58,0.41749075,0.3859544,0.1965549
59,0.22801915,0.304469,0.4675119
60,0.11278349,0.548953,0.3382635
61,0.5021262,0.28948912,0.20838468
62,0.17399396,0.6960527,0.12995334
63,0.5093998,0.15785538,0.33274484
64,0.400167,0.1693023,0.4305307
