,G1,S,G2
0,0.1369057,0.67473143,0.18836285
1,0.4539153,0.38082495,0.16525975
2,0.49214363,0.1483884,0.35946792
3,0.326918,0.34605286,0.32702914
4,0.46120816,0.14611751,0.39267436
5,0.50141156,0.16140679,0.3371817
6,0.4702148,0.13190617,0.39787897
7,0.48932752,0.15875843,0.35191405
8,0.4873907,0.14818124,0.36442804
9,0.48954967,0.28463486,0.22581549
10,0.2918359,0.50751525,0.20064886
11,0.30001405,0.29694197,0.40304407
12,0.47144538,0.18202619,0.34652838
13,0.38147986,0.40918007,0.2093401
14,0.4842916,0.2149552,0.30075318
15,0.38240194,0.21646228,0.40113577
16,0.1977713,0.67181605,0.13041265
17,0.38516024,0.38835102,0.22648871
18,0.5257409,0.13938974,0.33486933
19,0.4315157,0.24972875,0.3187555
20,0.5609669,0.25056073,0.18847238
21,0.4377865,0.45376253,0.10845102
22,0.44125274,0.30696473,0.2517826
23,0.47703272,0.4096003,0.11336703
24,0.24398746,0.36331466,0.39269784
25,0.47046942,0.16196908,0.3675615
26,0.50303674,0.2950137,0.20194955
27,0.29354262,0.3216781,0.3847793
28,0.5032706,0.23484148,0.26188788
29,0.4392682,0.3420309,0.21870087
30,0.5245698,0.33174282,0.14368737
31,0.5004744,0.17137383,0.32815188
32,0.53892183,0.28602406,0.17505409
33,0.4887332,0.14172758,0.3695392
34,0.47715527,0.20366229,0.31918246
35,0.4113127,0.33511183,0.25357553
36,0.12434925,0.48961747,0.38603324
37,0.13428502,0.4841764,0.38153857
38,0.5224241,0.3280366,0.14953922
39,0.41979992,0.5040247,0.07617536
40,0.41500738,0.5077262,0.07726648
41,0.53235435,0.31747356,0.15017208
42,0.30470657,0.35949814,0.3357953
43,0.22769743,0.31816745,0.45413503
44,0.5014209,0.15871553,0.33986357
45,0.51546633,0.33505654,0.14947715
46,0.44880933,0.3534716,0.1977191
47,0.31122628,0.23253584,0.45623785
48,0.5521669,0.15256368,0.29526946
49,0.510046,0.15465507,0.33529896
50,0.12670487,0.4607088,0.4125863
51,0.46448103,0.16539355,0.3701254
52,0.32812193,0.37950993,0.29236817
53,0.22751045,0.3005728,0.47191674
54,0.46161154,0.19433443,0.3440541
55,0.42586315,0.24317849,0.33095843
56,0.13130994,0.5017394,0.36695063
57,0.29116267,0.6537093,0.055128086
58,0.4887332,0.14172758,0.3695392
59,0.38846615,0.18808843,0.42344543
60,0.36883113,0.22431572,0.40685314
61,0.2710163,0.33239645,0.39658722
62,0.260825,0.3021137,0.43706128
63,0.5029735,0.14775091,0.34927556
64,0.39634678,0.46432474,0.13932851
65,0.44298068,0.44124478,0.11577448
66,0.38702318,0.29108676,0.3218901
67,0.1314567,0.46215984,0.4063835
68,0.40875942,0.18938713,0.40185344
69,0.5356857,0.28977302,0.17454125
70,0.5072723,0.30898044,0.18374729
71,0.3195456,0.2095614,0.47089297
72,0.44101894,0.26405996,0.29492107
73,0.37513557,0.41015652,0.21470793
74,0.34188074,0.19279318,0.465326
75,0.53315496,0.2974025,0.1694425
76,0.42837298,0.3481271,0.22349992
77,0.4047312,0.5272936,0.067975186
78,0.5335788,0.24618527,0.22023591
79,0.48974398,0.34960037,0.16065565
80,0.41909635,0.19323559,0.3876681
81,0.45553085,0.13806327,0.4064059
82,0.29804093,0.52255434,0.17940478
83,0.47437915,0.4203589,0.1052619
84,0.565828,0.2282737,0.20589824
85,0.3871135,0.2521874,0.3606991
86,0.31593853,0.2656761,0.41838536
87,0.18073392,0.33375752,0.48550862
88,0.26054484,0.32156825,0.41788688
89,0.26903707,0.53934735,0.19161555
90,0.46120816,0.14611751,0.39267436
91,0.554762,0.19788088,0.24735714
92,0.41307974,0.5149971,0.07192317
93,0.39824155,0.14383584,0.45792264
94,0.30581355,0.22860609,0.4655804
95,0.36816898,0.47225416,0.15957685
96,0.3264446,0.3180196,0.3555358
97,0.53646725,0.17952947,0.28400326
98,0.4887332,0.14172758,0.3695392
99,0.16408862,0.36557966,0.47033173
100,0.5715609,0.21432315,0.21411596
101,0.50665814,0.13936022,0.35398167
102,0.34778294,0.39821297,0.2540041
103,0.3638319,0.24084884,0.3953193
104,0.45138726,0.3126138,0.23599891
105,0.15430568,0.4166363,0.42905805
106,0.47124237,0.41000816,0.11874952
107,0.39713812,0.21263175,0.39023015
108,0.4351218,0.47912282,0.08575534
109,0.23974071,0.6994022,0.06085705
110,0.56729037,0.22843266,0.20427693
111,0.41969252,0.12664574,0.4536617
112,0.12743472,0.7936977,0.07886758
113,0.3372969,0.586711,0.07599211
114,0.52436614,0.32430366,0.15133016
115,0.5251188,0.32094803,0.15393318
116,0.37372866,0.20778397,0.41848737
117,0.12683643,0.44162175,0.43154183
118,0.40786928,0.13757062,0.45456016
119,0.22854248,0.6248065,0.14665101
120,0.14986622,0.4796827,0.37045106
121,0.49175647,0.3731143,0.13512932
122,0.27018496,0.30011252,0.4297025
123,0.3870651,0.28458226,0.3283527
124,0.31343126,0.21460697,0.47196177
125,0.19470266,0.36925822,0.43603912
126,0.16502193,0.49678898,0.33818907
127,0.18526551,0.37473968,0.43999478
128,0.22959617,0.4156957,0.35470808
129,0.2860795,0.57209754,0.1418229
130,0.44256812,0.38934383,0.16808799
131,0.38411218,0.18020871,0.43567914
132,0.46399638,0.18809323,0.34791037
133,0.5014828,0.289959,0.20855816
134,0.2368637,0.33301783,0.4301185
135,0.13725427,0.5155386,0.34720716
136,0.23988995,0.36379588,0.39631414
137,0.37514207,0.3422588,0.2825991
138,0.302808,0.28649956,0.41069242
139,0.5161593,0.33755147,0.14628923
140,0.35395986,0.36715373,0.2788864
141,0.4113375,0.3113924,0.27727014
142,0.13443364,0.7887855,0.07678086
143,0.20836674,0.36033833,0.43129495
144,0.49715048,0.21928139,0.2835681
145,0.5427524,0.2857843,0.1714633
146,0.4385409,0.3972393,0.16421978
147,0.42394683,0.17448291,0.4015703
148,0.5461696,0.28559315,0.1682372
149,0.18652311,0.40070233,0.41277453
150,0.45090085,0.23475151,0.31434765
151,0.16747,0.5657783,0.26675177
152,0.3825642,0.4262492,0.19118664
153,0.44400957,0.24532628,0.31066418
154,0.45758334,0.2655766,0.27684
155,0.16954201,0.61255723,0.21790077
156,0.32720387,0.62234944,0.05044666
157,0.18693681,0.53543425,0.27762893
158,0.5308824,0.15160502,0.31751254
159,0.15391666,0.4876787,0.35840458
160,0.5356857,0.28977302,0.17454125
161,0.21032627,0.6483147,0.14135902
162,0.45541486,0.363792,0.18079309
163,0.4390094,0.3600652,0.2009254
164,0.46155903,0.1413323,0.39710873
165,0.49763605,0.14912015,0.3532438
166,0.3384782,0.23745398,0.4240678
167,0.29574454,0.3154155,0.38883993
168,0.16359305,0.76237106,0.07403592
169,0.375817,0.3539937,0.27018934
170,0.13753802,0.47843137,0.38403064
171,0.48743656,0.30025446,0.21230896
172,0.5169795,0.2947039,0.18831657
173,0.16823353,0.7075586,0.12420786
174,0.12214752,0.5127101,0.36514235
175,0.36867607,0.33560202,0.29572195
176,0.49770057,0.20464368,0.29765567
177,0.26263478,0.3258281,0.4115371
178,0.3263677,0.2085742,0.46505815
179,0.4017398,0.17473868,0.42352152
180,0.36361438,0.2937056,0.34267998
181,0.15619573,0.3626702,0.48113406
182,0.44457328,0.13168092,0.42374584
183,0.13741456,0.5623291,0.30025634
184,0.20645547,0.35498488,0.43855962
185,0.48408058,0.16506413,0.35085532
186,0.15399571,0.35381868,0.49218556
187,0.47896114,0.19705352,0.32398528
188,0.15009277,0.6727995,0.17710768
189,0.3418672,0.6019137,0.05621909
190,0.2501362,0.30138463,0.44847912
191,0.28965214,0.6469047,0.06344318
192,0.15391666,0.4876787,0.35840458
193,0.43958393,0.13803001,0.42238602
194,0.5044192,0.17863151,0.31694928
195,0.36961466,0.18982275,0.4405626
196,0.4730934,0.3539896,0.17291695
197,0.49259377,0.17924744,0.32815883
198,0.50666064,0.35456038,0.13877894
199,0.16622776,0.35187396,0.48189825
200,0.48849413,0.1649435,0.3465624
201,0.4809771,0.39868268,0.12034021
202,0.1258208,0.5937059,0.2804733
203,0.23444583,0.49020904,0.2753451
204,0.1369116,0.44021368,0.42287475
205,0.4365308,0.12223454,0.4412346
206,0.12857535,0.5408511,0.33057353
207,0.56275016,0.23979439,0.19745547
208,0.39039618,0.18110542,0.42849845
209,0.12987004,0.4083647,0.46176523
210,0.15397587,0.47789982,0.36812437
211,0.48317912,0.34675625,0.17006464
212,0.21582638,0.38745412,0.39671955
213,0.22397539,0.7111494,0.064875215
214,0.12857535,0.5408511,0.33057353
215,0.20409586,0.35540503,0.44049907
216,0.47574165,0.18641403,0.3378443
217,0.40427974,0.121977895,0.4737424
218,0.36410367,0.18747354,0.44842276
219,0.14054628,0.4459518,0.4135019
220,0.19258264,0.56527966,0.24213769
221,0.51833355,0.29895434,0.18271206
222,0.4364887,0.16154285,0.4019685
223,0.5297472,0.3158659,0.15438691
224,0.38878325,0.3555028,0.25571397
225,0.3034667,0.3192457,0.37728757
226,0.3623905,0.32862133,0.30898818
227,0.18905744,0.63925254,0.17169002
228,0.5328978,0.28626245,0.18083978
229,0.21728958,0.58308434,0.19962604
230,0.12329147,0.6278796,0.24882893
231,0.37990466,0.2960538,0.32404152
232,0.4940675,0.361266,0.14466652
233,0.26032555,0.28560004,0.45407435
234,0.17318748,0.5181816,0.30863085
235,0.55418587,0.20748632,0.23832785
236,0.4543569,0.1401903,0.40545273
237,0.33333176,0.19542728,0.47124088
238,0.3288523,0.25213546,0.4190123
239,0.15749986,0.37517604,0.46732405
240,0.42230925,0.5030816,0.07460917
241,0.49800426,0.35150063,0.15049508
242,0.30761153,0.38120264,0.3111859
243,0.15303524,0.38432902,0.46263576
244,0.43235582,0.48200518,0.08563897
245,0.3623905,0.32862133,0.30898818
246,0.41722366,0.33551288,0.2472635
247,0.50567645,0.32701692,0.16730666
248,0.5394844,0.23317099,0.2273446
249,0.1611672,0.5649429,0.27388993
250,0.26673892,0.6751606,0.05810049
251,0.3273395,0.35911056,0.31354997
252,0.21654776,0.31246865,0.4709836
253,0.5088184,0.30432886,0.18685274
254,0.34000778,0.3336451,0.32634714
255,0.45220792,0.43413717,0.11365487
256,0.20185043,0.35580128,0.4423483
257,0.47083896,0.20529807,0.32386297
258,0.17523603,0.55128485,0.27347913
259,0.3598334,0.20451215,0.43565452
260,0.39951408,0.29852724,0.30195868
261,0.3908033,0.4514055,0.15779124
262,0.4686061,0.19296424,0.3384296
263,0.19041592,0.32757497,0.48200917
264,0.3168376,0.21737629,0.4657862
265,0.40900412,0.2739634,0.31703258
266,0.5481791,0.2075737,0.24424717
267,0.14023007,0.39455733,0.4652126
268,0.4365308,0.12223454,0.4412346
269,0.5396393,0.28955784,0.17080288
270,0.13117881,0.53640836,0.33241278
271,0.543953,0.29272538,0.16332158
272,0.4206542,0.28108358,0.29826227
273,0.4237766,0.20982641,0.366397
274,0.33039507,0.620032,0.049572945
275,0.40349376,0.5022812,0.09422502
276,0.53716916,0.24345566,0.21937518
277,0.27775526,0.25707206,0.46517265
278,0.49270535,0.1648602,0.34243444
279,0.4344577,0.17618561,0.38935667
280,0.47501558,0.21989873,0.3050857
281,0.13384415,0.44039991,0.42575598
282,0.5504653,0.17109936,0.27843538
283,0.17114714,0.36216053,0.46669233
284,0.46797463,0.34432575,0.18769956
285,0.23466125,0.3884437,0.37689507
286,0.1714617,0.41838285,0.41015545
287,0.51868546,0.17037512,0.31093946
288,0.4145883,0.15287745,0.43253425
