,G1,S,G2
0,0.5623066,0.16368565,0.2740078
1,0.019445412,0.25398105,0.7265735
2,0.38168725,0.42735448,0.1909583
3,0.22358686,0.48743027,0.28898284
4,0.10313305,0.7554791,0.14138784
5,0.4157805,0.33016628,0.25405318
6,0.41123933,0.46487957,0.12388107
7,0.43774706,0.16808426,0.39416867
8,0.4182061,0.4719066,0.10988731
9,0.653771,0.15756853,0.18866047
10,0.12475277,0.7839819,0.091265365
11,0.06728478,0.8174742,0.115240976
12,0.32447764,0.498411,0.17711139
13,0.122777,0.020244803,0.8569782
14,0.09433231,0.69485366,0.210814
15,0.024145558,0.06533287,0.91052157
16,0.19797045,0.021130707,0.7808988
17,0.34998152,0.23973091,0.41028756
18,0.4037629,0.4345653,0.16167176
19,0.03257753,0.15284705,0.8145754
20,0.45744643,0.19169208,0.3508615
21,0.25636902,0.5466655,0.19696544
22,0.08625034,0.58230984,0.33143976
23,0.13050526,0.0728711,0.79662365
24,0.65593004,0.062561564,0.2815084
25,0.36541268,0.41187808,0.22270924
26,0.6256259,0.19152217,0.18285191
27,0.10836548,0.7941321,0.097502425
28,0.08967271,0.67917323,0.23115404
29,0.46428138,0.40264624,0.13307245
30,0.19614385,0.15718062,0.6466755
31,0.6401926,0.06334493,0.29646242
32,0.4253943,0.18774708,0.38685858
33,0.0863118,0.33117422,0.582514
34,0.48772871,0.2737486,0.23852262
35,0.62491643,0.115050584,0.260033
36,0.62650996,0.07077581,0.30271426
37,0.101437666,0.022222448,0.8763399
38,0.39274633,0.41157523,0.19567847
39,0.61006165,0.13461044,0.25532794
40,0.04794108,0.04670704,0.9053518
41,0.43775332,0.36800694,0.19423974
42,0.65034395,0.13052766,0.21912839
43,0.5387962,0.045779504,0.41542432
44,0.049374096,0.46505168,0.48557425
45,0.3793598,0.47618747,0.14445277
46,0.06109126,0.43244714,0.50646156
47,0.41482267,0.3112436,0.27393374
48,0.35706016,0.46022135,0.1827185
49,0.36911878,0.4808303,0.15005095
50,0.44956982,0.31603575,0.23439448
51,0.16959442,0.71824175,0.112163834
52,0.078532204,0.025260115,0.8962076
53,0.57769287,0.18951117,0.23279601
54,0.35400313,0.5402103,0.10578653
55,0.3610786,0.26564875,0.37327266
56,0.09901612,0.027099786,0.8738841
57,0.5901431,0.08950579,0.32035118
58,0.58142513,0.25342435,0.16515046
59,0.6796837,0.1645092,0.15580712
60,0.041351657,0.67952377,0.27912456
61,0.5531795,0.04548894,0.40133157
62,0.06449964,0.8003891,0.13511121
63,0.48859203,0.3818581,0.12954983
64,0.104266085,0.44115412,0.45457977
65,0.12511156,0.79999214,0.074896306
66,0.05089372,0.6577801,0.2913262
67,0.5747204,0.12351319,0.30176648
68,0.59762293,0.23016967,0.17220744
69,0.6487826,0.11552043,0.23569696
70,0.60783666,0.13379991,0.2583635
71,0.09199836,0.5410984,0.36690325
72,0.046052713,0.768998,0.18494925
73,0.5705144,0.29042092,0.13906468
74,0.47857517,0.35437065,0.16705415
75,0.62333053,0.18753003,0.18913938
76,0.36889905,0.39439374,0.23670727
77,0.49047753,0.24101546,0.2685069
78,0.053859722,0.7992352,0.1469051
79,0.4202548,0.4211307,0.15861456
80,0.4285442,0.3914267,0.18002912
81,0.59005785,0.21239917,0.197543
82,0.59181464,0.17397201,0.23421338
83,0.59669,0.16554783,0.23776217
84,0.04328577,0.6178361,0.3388781
85,0.07728625,0.8046131,0.11810061
86,0.123842806,0.61348325,0.26267394
87,0.047082223,0.20852633,0.7443915
88,0.074805,0.7712443,0.1539507
89,0.62782514,0.11859979,0.2535751
90,0.5643998,0.18139352,0.25420672
91,0.6353618,0.070600905,0.29403728
92,0.058412448,0.5639449,0.3776427
93,0.48584124,0.18137568,0.33278304
94,0.5503729,0.21610036,0.23352675
95,0.28254753,0.6271521,0.090300396
96,0.5650762,0.20989965,0.22502415
97,0.12471223,0.7674722,0.10781551
98,0.6053848,0.1866181,0.20799702
99,0.48282692,0.3050023,0.21217075
100,0.64013445,0.2074011,0.15246442
101,0.43116808,0.27690643,0.2919255
102,0.61712015,0.059617355,0.32326245
103,0.03573975,0.46919593,0.49506435
104,0.5736,0.18695849,0.23944148
105,0.036831234,0.53468513,0.4284836
106,0.23867531,0.63626117,0.12506354
107,0.23856494,0.6585151,0.10291999
108,0.04713894,0.040724915,0.91213614
109,0.69006467,0.09654598,0.21338941
110,0.160469,0.50673735,0.33279368
111,0.4335357,0.2955548,0.27090946
112,0.05956727,0.6612283,0.27920443
113,0.11371979,0.26891813,0.61736214
114,0.5611417,0.07719309,0.36166522
115,0.5912427,0.08251945,0.32623783
116,0.4912474,0.20563261,0.30312002
117,0.38175562,0.5082187,0.11002564
118,0.12209571,0.023415634,0.8544886
119,0.3023803,0.50891286,0.1887068
120,0.40391758,0.052382957,0.54369944
121,0.3042375,0.24418324,0.45157927
122,0.02186389,0.09495928,0.88317686
