,G1,S,G2
0,0.09447824,0.80929506,0.09622667
1,0.54839146,0.2754193,0.17618921
2,0.64644206,0.18659899,0.16695897
3,0.08529812,0.04267737,0.8720245
4,0.6504979,0.161102,0.18840013
5,0.080987394,0.79341996,0.1255926
6,0.06387028,0.4129884,0.5231413
7,0.31239098,0.32332602,0.36428303
8,0.088459186,0.69354093,0.21799989
9,0.39706188,0.32508606,0.27785203
10,0.0574036,0.59870857,0.34388787
11,0.06597352,0.7787285,0.15529807
12,0.40071508,0.29999548,0.2992894
13,0.02839189,0.07419097,0.8974172
14,0.53014976,0.19115642,0.27869388
15,0.3706219,0.38538396,0.24399412
16,0.5632262,0.1786328,0.25814092
17,0.40471023,0.25527546,0.3400143
18,0.05606781,0.5752667,0.36866546
19,0.2918374,0.046144314,0.6620183
20,0.19720869,0.052409943,0.7503814
21,0.536935,0.18449816,0.27856687
22,0.6011022,0.23251103,0.16638683
23,0.4815796,0.07949268,0.43892777
24,0.056665048,0.31181586,0.63151914
25,0.47653437,0.32639033,0.19707534
26,0.08580458,0.76395,0.15024546
27,0.64065,0.16606688,0.19328314
28,0.09760489,0.6101306,0.29226452
29,0.65022725,0.11053238,0.23924032
30,0.18567303,0.61493456,0.1993924
31,0.14180529,0.7726265,0.08556814
32,0.42230737,0.333813,0.24387966
33,0.069718346,0.7113144,0.21896727
34,0.467424,0.20482507,0.32775092
35,0.5597924,0.19602157,0.24418601
36,0.6349387,0.1732339,0.1918274
37,0.4902114,0.24399191,0.2657967
38,0.29332262,0.4836918,0.2229856
39,0.20429215,0.19547996,0.60022795
40,0.10935154,0.7775927,0.11305581
41,0.087965794,0.70213646,0.20989777
42,0.037906494,0.053781558,0.90831196
43,0.29188842,0.15433489,0.5537766
44,0.6015399,0.23588936,0.16257074
45,0.098073,0.5847097,0.31721726
46,0.24766348,0.4396183,0.31271827
47,0.54149735,0.24419673,0.21430592
48,0.50317794,0.13722958,0.3595925
49,0.26086602,0.16505493,0.57407904
50,0.649919,0.13908114,0.21099998
51,0.59179366,0.17618336,0.23202302
52,0.38739553,0.46041113,0.15219338
53,0.19304498,0.06547159,0.7414835
54,0.32663196,0.053740498,0.6196275
55,0.6570377,0.16781875,0.17514361
56,0.4942096,0.30933875,0.19645163
57,0.04348832,0.0808218,0.87568986
58,0.13686685,0.59490633,0.2682268
59,0.6210924,0.21535023,0.16355738
60,0.063592754,0.60963196,0.32677525
61,0.03699014,0.23241952,0.7305904
62,0.09430612,0.7557172,0.14997669
63,0.6103718,0.09143455,0.29819366
64,0.05638588,0.6278316,0.3157826
65,0.34558216,0.31945476,0.33496305
66,0.4905083,0.14194742,0.36754426
67,0.32546175,0.4064469,0.26809138
68,0.382992,0.48919213,0.12781592
69,0.5946854,0.16197447,0.24334021
70,0.08576189,0.5319853,0.38225284
71,0.15992714,0.43515038,0.4049224
72,0.41000918,0.3458496,0.24414118
73,0.1545355,0.603741,0.24172351
74,0.14615645,0.7370575,0.11678608
75,0.111926176,0.034500837,0.85357296
76,0.61655486,0.13603501,0.24741015
77,0.06557911,0.6426999,0.291721
78,0.6137445,0.119974874,0.26628068
79,0.28881708,0.039982107,0.6712008
80,0.35536042,0.07560301,0.56903654
81,0.121455126,0.7824556,0.09608926
82,0.6728615,0.16645063,0.1606879
83,0.11868334,0.71115875,0.17015794
84,0.07458207,0.79742855,0.12798934
85,0.49406993,0.061760657,0.4441694
86,0.35019425,0.05028073,0.5995251
87,0.3656737,0.45874387,0.17558242
88,0.52926683,0.28211677,0.1886164
89,0.50989777,0.17968692,0.31041533
90,0.52630305,0.17325388,0.30044308
91,0.33149713,0.076676086,0.59182674
92,0.058511652,0.37300175,0.5684866
93,0.019622313,0.14247836,0.8378994
94,0.33893722,0.36328554,0.29777727
95,0.54404765,0.07916612,0.37678623
96,0.48193762,0.28441378,0.23364863
97,0.30772015,0.56586033,0.12641954
98,0.05604684,0.6834375,0.2605156
99,0.10402607,0.4734406,0.42253333
100,0.67777824,0.14688316,0.17533854
101,0.34244347,0.12469505,0.53286153
102,0.57567716,0.1332804,0.29104248
103,0.17435476,0.028262747,0.7973825
104,0.073503315,0.7264712,0.20002542
105,0.1720249,0.15059546,0.6773796
106,0.56899244,0.20096605,0.23004146
107,0.498624,0.15913545,0.34224057
108,0.6460679,0.16469702,0.18923505
109,0.58711404,0.20207436,0.21081161
110,0.08012177,0.7482766,0.17160164
111,0.32144973,0.55692095,0.12162932
112,0.016971132,0.16211538,0.82091343
113,0.20378055,0.32412243,0.47209704
114,0.16094536,0.06426803,0.77478665
115,0.434883,0.38905823,0.17605878
116,0.056403168,0.7787272,0.16486962
117,0.36005673,0.3367121,0.3032312
118,0.5265887,0.08071888,0.3926924
119,0.05837509,0.76126695,0.18035798
